t_s,Bx_uT,By_uT,Bz_uT
1.471687984466552734e+01,-3.164999999999999858e+01,-1.860000000000000142e+01,-1.831939999999999884e+02
1.478289771080017090e+01,-3.164999999999999858e+01,-1.860000000000000142e+01,-1.836769999999999925e+02
1.485325002670288086e+01,-3.164999999999999858e+01,-1.814999999999999858e+01,-1.827090000000000032e+02
1.491906976699829102e+01,-3.209899999999999665e+01,-1.829899999999999949e+01,-1.827090000000000032e+02
1.498493385314941406e+01,-3.194999999999999929e+01,-1.889999999999999858e+01,-1.827090000000000032e+02
1.505091786384582520e+01,-3.300000000000000000e+01,-1.904899999999999949e+01,-1.848880000000000052e+02
1.511671972274780273e+01,-3.329999999999999716e+01,-1.785000000000000142e+01,-1.844039999999999964e+02
1.518731689453125000e+01,-3.375000000000000000e+01,-1.829899999999999949e+01,-1.827090000000000032e+02
1.525319695472717285e+01,-3.345000000000000284e+01,-1.785000000000000142e+01,-1.819840000000000089e+02
1.531911683082580566e+01,-3.389999999999999858e+01,-1.769999999999999929e+01,-1.839199999999999875e+02
1.538496279716491699e+01,-3.479999999999999716e+01,-1.844999999999999929e+01,-1.831939999999999884e+02
1.545075988769531250e+01,-3.434899999999999665e+01,-1.814999999999999858e+01,-1.827090000000000032e+02
1.552141571044921875e+01,-3.450000000000000000e+01,-1.844999999999999929e+01,-1.834360000000000070e+02
1.558734178543090820e+01,-3.509899999999999665e+01,-1.814999999999999858e+01,-1.827090000000000032e+02
1.565332889556884766e+01,-3.539999999999999858e+01,-1.904899999999999949e+01,-1.819840000000000089e+02
1.571914076805114746e+01,-3.600000000000000000e+01,-1.844999999999999929e+01,-1.834360000000000070e+02
1.578948402404785156e+01,-3.554999999999999716e+01,-1.860000000000000142e+01,-1.819840000000000089e+02
1.585532164573669434e+01,-3.539999999999999858e+01,-1.919999999999999929e+01,-1.827090000000000032e+02
1.592104387283325195e+01,-3.659899999999999665e+01,-1.904899999999999949e+01,-1.839199999999999875e+02
1.598696088790893555e+01,-3.659899999999999665e+01,-1.829899999999999949e+01,-1.831939999999999884e+02
