t_s,Bx_uT,By_uT,Bz_uT
2.506216621398925781e+01,2.816999999999999886e+02,-1.168949000000000069e+03,-3.466648999999999887e+03
2.513312411308288574e+01,2.816999999999999886e+02,-1.168949000000000069e+03,-3.467376000000000204e+03
2.519891142845153809e+01,2.812500000000000000e+02,-1.169099999999999909e+03,-3.466407999999999902e+03
2.526514625549316406e+01,2.816999999999999886e+02,-1.169250000000000000e+03,-3.467617999999999938e+03
2.533094501495361328e+01,2.822989999999999782e+02,-1.169099999999999909e+03,-3.466407999999999902e+03
2.540164303779602051e+01,2.812500000000000000e+02,-1.169549999999999955e+03,-3.467376000000000204e+03
2.546741127967834473e+01,2.811000000000000227e+02,-1.168949000000000069e+03,-3.466648999999999887e+03
2.553354120254516602e+01,2.812500000000000000e+02,-1.168199000000000069e+03,-3.466891000000000076e+03
2.559947633743286133e+01,2.822989999999999782e+02,-1.168199000000000069e+03,-3.467617999999999938e+03
2.566562938690185547e+01,2.816999999999999886e+02,-1.169250000000000000e+03,-3.466648999999999887e+03
2.573640227317810059e+01,2.816999999999999886e+02,-1.168799999999999955e+03,-3.465681999999999789e+03
